 Position.x[m] Position.y[m]
323270453.1357953548 209096183.9187352061
323266905.8561555743 209101668.0425755382
323263358.4834803343 209107152.1062369049
323259811.0177706480 209112636.1097176671
323256263.4590275884 209118120.0530163646
323252715.8072521091 209123603.9361312687
323249168.0624452829 209129087.7590609789
323245620.2246080041 209134571.5218038261
323242072.2937415242 209140055.2243581712
323238524.2698466778 209145538.8667225540
323234976.1529245377 209151022.4488953054
323231427.9429761171 209156505.9708749056
323227879.6400024891 209161989.4326597452
323224331.2440046072 209167472.8342482746
323220782.7549835443 209172956.1756388545
323217234.1729403138 209178439.4568299949
323213685.4978758097 209183922.6778200269
323210136.7297912836 209189405.8386074603
323206587.8686875701 209194888.9391906261
323203038.9145658612 209200371.9795680642
323199489.8674269915 209205854.9597380757
323195940.7272720933 209211337.8796991408
323192391.4941021204 209216820.7394496500
323188842.1679182053 209222303.5389880836
323185292.7487212420 209227786.2783128023
323181743.2365123630 209233268.9574222863
323178193.6312924623 209238751.5763149261
323174643.9330626726 209244234.1349891424
323171094.1418239474 209249716.6334433258
323167544.2575774193 209255199.0716759264
323163994.2803239822 209260681.4496854246
323160444.2100647092 209266163.7674701512
323156894.0468006134 209271646.0250285864
323153343.7905327678 209277128.2223591506
323149793.4412621260 209282610.3594602346
323146242.9989897013 209288092.4363302290
323142692.4637165666 209293574.4529676437
323139141.8354436755 209299056.4093708694
323135591.1141721606 209304538.3055382967
323132040.2999029756 209310020.1414683461
323128489.3926370740 209315501.9171594977
323124938.3923756480 209320983.6326101422
323121387.2991195917 209326465.2878187001
323117836.1128699183 209331946.8827835619
323114284.8336277604 209337428.4175032079
323110733.4613940120 209342909.8919759989
323107181.9961698055 209348391.3062003851
323103630.4379560947 209353872.6601748466
323100078.7867538929 209359353.9538977444
323096527.0425642729 209364835.1873674989
323092975.2053881884 209370316.3605825305
323089423.2752267122 209375797.4735413194
323085871.2520808578 209381278.5262422264
323082319.1359516978 209386759.5186836720
323078766.9268401265 209392240.4508641064
323075214.6247473359 209397721.3227819800
323071662.2296742201 209403202.1344356239
323068109.7416217923 209408682.8858235478
323064557.1605911851 209414163.5769441724
323061004.4865832925 209419644.2077958286
323057451.7195992470 209425124.7783770561
323053898.8596400023 209430605.2886861861
323050345.9067066312 209436085.7387216985
323046792.8608001471 209441566.1284820139
323043239.7219215035 209447046.4579655230
323039686.4900717735 209452526.7271706462
323036133.1652520299 209458006.9360958338
323032579.7474631667 209463487.0847395360
323029026.2367063165 209468967.1731001139
323025472.6329824924 209474447.2011760175
323021918.9362927079 209479927.1689656377
323018365.1466379166 209485407.0764674544
323014811.2640192509 209490886.9236798286
323011257.2884376645 209496366.7106012702
323007703.2198941708 209501846.4372301102
323004149.0583899021 209507326.1035648286
323000594.8039256930 209512805.7096038461
322997040.4565027356 209518285.2553455234
322993486.0161219239 209523764.7407883406
322989931.4827844501 209529244.1659307480
322986376.8564911485 209534723.5307711065
322982822.1372431517 209540202.8353078663
322979267.3250414133 209545682.0795394182
322975712.4198870659 209551161.2634642422
322972157.4217810631 209556640.3870807290
322968602.3307244182 209562119.4503873289
322965047.1467181444 209567598.4533824325
322961491.8697633147 209573077.3960644305
322957936.4998608828 209578556.2784318626
322954381.0370119810 209584035.1004830301
322950825.4812175035 209589513.8622163832
322947269.8324785829 209594992.5636304021
322943714.0907961130 209600471.2047234774
322940158.2561712861 209605949.7854939997
322936602.3286050558 209611428.3059404492
322933046.3080983758 209616906.7660611868
322929490.1946523190 209622385.1658546925
322925933.9882679582 209627863.5053193867
322922377.6889462471 209633341.7844536304
322918821.2966881990 209638820.0032559335
322915264.8114948869 209644298.1617246568
322911708.2333673835 209649776.2598582506
322908151.5623065829 209655254.2976551354
322904594.7983136177 209660732.2751137018
322901037.9413894415 209666210.1922324598
322897480.9915350676 209671688.0490097106
322893923.9487515688 209677165.8454439640
322890366.8130400181 209682643.5815336108
322886809.5844013691 209688121.2572771311
322883252.2628365755 209693598.8726728857
322879694.8483468294 209699076.4277192652
322876137.3409330249 209704553.9224147797
322872579.7405962348 209710031.3567577899
322869022.0473374128 209715508.7307468057
322865464.2611576915 209720986.0443801284
322861906.3820580840 209726463.2976562977
322858348.4100395441 209731940.4905736148
322854790.3451031446 209737417.6231306493
322851232.1872498393 209742894.6953257024
322847673.9364807606 209748371.7071572542
322844115.5927968621 209753848.6586236656
322840557.1561992168 209759325.5497234464
322836998.6266887784 209764802.3804550171
322833440.0042666197 209770279.1508167386
322829881.2889337540 209775755.8608071208
322826322.4806911945 209781232.5104244351
322822763.5795400143 209786709.0996672809
322819204.5854811668 209792185.6285340190
322815645.4985157251 209797662.0970229805
322812086.3186447024 209803138.5051327348
322808527.0458690524 209808614.8528615832
322804967.6801899672 209814091.1402080357
322801408.2216082811 209819567.3671704531
322797848.6701251864 209825043.5337473452
322794289.0257415771 209830519.6399370432
322790729.2884585261 209835995.6857380271
322787169.4582771063 209841471.6711487174
322783609.5351982713 209846947.5961674750
322780049.5192230940 209852423.4607928097
322776489.4103525281 209857899.2650231421
322772929.2085877061 209863375.0088568032
322769368.9139295220 209868850.6922922730
322765808.5263791084 209874326.3153280020
322762248.0459374785 209879801.8779623806
322758687.4726055861 209885277.3801938593
322755126.8063845038 209890752.8220208585
322751566.0472752452 209896228.2034417689
322748005.1952788830 209901703.5244550705
322744444.2503963709 209907178.7850591242
322740883.2126287818 209912653.9852524102
322737322.0819771290 209918129.1250332892
322733760.8584424257 209923604.2044002712
322730199.5420256853 209929079.2233516872
322726638.1327279806 209934554.1818860471
322723076.6305503249 209940029.0800016820
322719515.0354936719 209945503.9176971316
322715953.3475591540 209950978.6949707270
322712391.5667476654 209956453.4118209183
322708829.6930603385 209961928.0682461560
322705267.7264981866 209967402.6642448008
322701705.6670622230 209972877.1998153925
322698143.5147534609 209978351.6749562323
322694581.2695729136 209983826.0896657705
322691018.9315215945 209989300.4439425170
322687456.5006006360 209994774.7377848029
322683893.9768109322 210000248.9711911082
322680331.3601536155 210005723.1441597939
322676768.6506295800 210011197.2566893697
322673205.8482399583 210016671.3087781668
322669642.9529857635 210022145.3004246950
322666079.9648679495 210027619.2316273153
322662516.8838876486 210033093.1023845077
322658953.7100458145 210038566.9126946330
322655390.4433434606 210044040.6625562012
322651827.0837817192 210049514.3519675732
322648263.6313614845 210054987.9809271693
322644700.0860838890 210060461.5494334400
322641136.4479498267 210065935.0574848354
322637572.7169604301 210071408.5050796866
322634008.8931167126 210076881.8922165334
322630444.9764196873 210082355.2188937068
322626880.9668703675 210087828.4851096570
322623316.8644698262 210093301.6908628941
322619752.6692189574 210098774.8361517191
322616188.3811189532 210104247.9209746420
322612624.0001707673 210109720.9453300238
322609059.5263754129 210115193.9092163146
322605494.9597339034 210120666.8126319945
322601930.3002473116 210126139.6555753946
322598365.5479166508 210131612.4380449653
322594800.7027429342 210137085.1600391865
322591235.7647272348 210142557.8215564489
322587670.7338704467 210148030.4225951731
322584105.6101737022 210153502.9631537795
322580540.3936380744 210158975.4432307184
322576975.0842644572 210164447.8628243804
322573409.6820539832 210169920.2219332159
322569844.1870076060 210175392.5205556452
322566278.5991263986 210180864.7586900592
322562712.9184113741 210186336.9363349676
322559147.1448635459 210191809.0534887016
322555581.2784839869 210197281.1101497710
322552015.3192736506 210202753.1063165069
322548449.2672336102 210208225.0419873595
322544883.1223648787 210213696.9171608388
322541316.8846685290 210219168.7318353057
322537750.5541455150 210224640.4860091805
322534184.1307969093 210230112.1796808541
322530617.6146236658 210235583.8128488660
322527051.0056269169 210241055.3855115175
322523484.3038076162 210246526.8976672888
322519917.5091668367 210251998.3493146598
322516350.6217055917 210257469.7404519320
322512783.6414248943 210262941.0710776150
322509216.5683257580 210268412.3411901593
322505649.4024091959 210273883.5507878959
322502082.1436762810 210279354.6998693347
322498514.7921280861 210284825.7884328365
322494947.3477655053 210290296.8164768815
322491379.8105896711 210295767.7839998901
322487812.1806015968 210301238.6910002530
322484244.4578022361 210306709.5374763906
322480676.6421926618 210312180.3234267533
322477108.7337739468 210317651.0488498211
322473540.7325470448 210323121.7137438953
322469972.6385130286 210328592.3181074858
322466404.4516729116 210334062.8619390130
322462836.1720277071 210339533.3452368975
322459267.7995784283 210345003.7679995298
322455699.3343262076 210350474.1302254200
322452130.7762719393 210355944.4319128692
322448562.1254167557 210361414.6730604172
322444993.3817615509 210366884.8536663949
322441424.5453074574 210372354.9737293124
322437855.6160554886 210377825.0332475901
322434286.5940067172 210383295.0322195888
322430717.4791620374 210388764.9706437588
322427148.2715226412 210394234.8485185206
322423578.9710893631 210399704.6658423543
322420009.5778633952 210405174.4226136208
322416440.0918456912 210410644.1188308001
322412870.5130373240 210416113.7544922531
322409300.8414392471 210421583.3295964599
322405731.0770525336 210427052.8441418409
322402161.2198782563 210432522.2981268167
322398591.2699173689 210437991.6915497780
322395021.2271708846 210443461.0244091749
322391451.0916398764 210448930.2967034876
322387880.8633254170 210454399.5084310174
322384310.5422284007 210459868.6595903635
322380740.1283500195 210465337.7501797974
322377169.6216912270 210470806.7801977694
322373599.0222529173 210476275.7496427894
322370028.3300364017 210481744.6585132182
322366457.5450424552 210487213.5068074763
322362886.6672721505 210492682.2945240140
322359315.6967266202 210498151.0216612816
322355744.6334068775 210503619.6882176399
322352173.4773138762 210509088.2941915691
322348602.2284486890 210514556.8395814300
322345030.8868122697 210520025.3243857622
322341459.4524058104 210525493.7486029267
322337887.9252301455 210530962.1122312844
322334316.3052864671 210536430.4152693748
322330744.5925756693 210541898.6577155590
322327172.7870988250 210547366.8395682871
322323600.8888570070 210552834.9608259797
322320028.8978512287 210558303.0214870274
322316456.8140825033 210563771.0215499103
322312884.6375518441 210569238.9610130489
322309312.3682602644 210574706.8398748338
322305740.0062088370 210580174.6581337154
322302167.5513985753 210585642.4157881141
322298595.0038305521 210591110.1128365099
322295022.3635057211 210596577.7492772043
322291449.6304250956 210602045.3251087368
322287876.8045898080 210607512.8403294981
322284303.8860008121 210612980.2949379086
322280730.8746591210 210618447.6889323890
322277157.7705658078 210623915.0223113596
322273584.5737218857 210629382.2950733006
322270011.2841283679 210634849.5072165728
322266437.9017863274 210640316.6587396264
322262864.4266967177 210645783.7496409118
322259290.8588606715 210651250.7799188197
322255717.1982791424 210656717.7495717704
322252143.4449531436 210662184.6585982144
322248569.5988837481 210667651.5069965720
322244995.6600719690 210673118.2947653532
322241421.6285188794 210678585.0219028294
322237847.5042253733 210684051.6884075403
322234273.2871926427 210689518.2942778468
322230698.9774216413 210694984.8395122290
322227124.5749133825 210700451.3241090775
322223550.0796688795 210705917.7480668128
322219975.4916892648 210711384.1113838851
322216400.8109754920 210716850.4140587449
322212826.0375285149 210722316.6560897827
322209251.1713495255 210727782.8374754190
322205676.2124394178 210733248.9582141042
322202101.1607993245 210738715.0183042288
322198526.0164301991 210744181.0177442729
322194950.7793330550 210749646.9565326273
322191375.4495090246 210755112.8346677125
322187800.0269590020 210760578.6521480083
322184224.5116841793 210766044.4089719057
322180648.9036853909 210771510.1051377952
322177073.2029638290 210776975.7406441569
322173497.4095204473 210782441.3154894114
322169921.5233562589 210787906.8296719193
322166345.5444723964 210793372.2831901908
322162769.4728697538 210798837.6760426462
322159193.3085494041 210804303.0082277060
322155617.0515124798 210809768.2797437310
322152040.7017598748 210815233.4905892015
322148464.2592926621 210820698.6407625973
322144887.7241118550 210826163.7302622497
322141311.0962185860 210831628.7590866685
322137734.3756137490 210837093.7272341847
322134157.5622984171 210842558.6347033083
322130580.6562736630 210848023.4814924300
322127003.6575404406 210853488.2675999701
322123426.5660998821 210858952.9930243790
322119849.3819529414 210864417.6577640772
322116272.1051005721 210869882.2618175149
322112694.7355440259 210875346.8051830828
322109117.2732841372 210880811.2878592312
322105539.7183220387 210886275.7098443210
322101962.0706586242 210891740.0711368918
322098384.3302951455 210897204.3717353046
322094806.4972324371 210902668.6116379797
322091228.5714715719 210908132.7908433676
322087650.5530136824 210913596.9093499184
322084072.4418597221 210919060.9671559930
322080494.2380107045 210924524.9642600715
322076915.9414676428 210929988.9006605744
322073337.5522316098 210935452.7763558924
322069759.0703036785 210940916.5913445055
322066180.4956847429 210946380.3456248343
322062601.8283759356 210951844.0391952693
322059023.0683783293 210957307.6720542312
322055444.2156928778 210962771.2442002594
322051865.2703205347 210968234.7556315958
322048286.2322625518 210973698.2063468695
322044707.1015197039 210979161.5963443220
322041127.8780932426 210984624.9256225228
322037548.5619840026 210990088.1941798031
322033969.1531931758 210995551.4020146728
322030389.6517217159 211001014.5491254628
322026810.0575706959 211006477.6355107129
322023230.3707411289 211011940.6611687839
322019650.5912339687 211017403.6260980666
322016070.7190503478 211022866.5302970707
322012490.7541912198 211028329.3737641871
322008910.6966577172 211033792.1564978361
322005330.5464507341 211039254.8784964979
322001750.3035714030 211044717.5397585034
321998169.9680207372 211050180.1402823627
321994589.5397997499 211055642.6800664663
321991009.0189094543 211061105.1591092348
321987428.4053509235 211066567.5774091482
321983847.6991251111 211072029.9349645674
321980266.9002331495 211077492.2317739725
321976686.0086760521 211082954.4678357840
321973105.0244547725 211088416.6431483924
321969523.9475704432 211093878.7577102482
321965942.7780240178 211099340.8115197718
321962361.5158165097 211104802.8045754135
321958780.1609489918 211110264.7368756235
321955198.7134225368 211115726.6084187031
321951617.1732381582 211121188.4192032516
321948035.5403968096 211126650.1692276299
321944453.8148995042 211132111.8584901989
321940871.9967474341 211137573.4869894683
321937290.0859415531 211143035.0547238290
321933708.0824828148 211148496.5616917014
321930125.9863723516 211153958.0078915954
321926543.7976111174 211159419.3933218122
321922961.5162001848 211164880.7179808915
321919379.1421405673 211170341.9818671942
321915796.6754333973 211175803.1849791110
321912214.1160795093 211181264.3273151815
321908631.4640800953 211186725.4088737965
321905048.7194361687 211192186.4296533465
321901465.8821486831 211197647.3896522522
321897882.9522186518 211203108.2888689935
321894299.9296472669 211208569.1273020208
321890716.8144353628 211214029.9049496651
321887133.6065841317 211219490.6218104362
321883550.3060945272 211224951.2778827250
321879966.9129675627 211230411.8731649518
321876383.4272043109 211235872.4076555669
321872799.8488057852 211241332.8813529909
321869216.1777730584 211246793.2942556739
321865632.4141071439 211252253.6463620067
321862048.5578089952 211257713.9376704395
321858464.6088797450 211263174.1681794226
321854880.5673204064 211268634.3378873467
321851296.4331319332 211274094.4467926621
321847712.2063153982 211279554.4948937595
321844127.8868718743 211285014.4821891189
321840543.4748023748 211290474.4086771011
321836958.9701079130 211295934.2743562460
321833374.3727895021 211301394.0792248845
321829789.6828482747 211306853.8232814968
321826204.9002851248 211312313.5065245032
321822620.0251011848 211317773.1289522648
321819035.0572974086 211323232.6905633211
321815449.9968749285 211328692.1913560331
321811864.8438346982 211334151.6313288510
321808279.5981777310 211339611.0104801655
321804694.2599050999 211345070.3288084269
321801108.8290178776 211350529.5863121152
321797523.3055170178 211355988.7829896212
321793937.6894035935 211361447.9188393354
321790351.9806786180 211366906.9938597083
321786766.1793431640 211372366.0080492496
321783180.2853982449 211377824.9614062607
321779594.2988448143 211383283.8539292514
321776008.2196840644 211388742.6856166124
321772422.0479168296 211394201.4564668238
321768835.7835443020 211399660.1664782465
321765249.4265674353 211405118.8156493306
321761662.9769873619 211410577.4039785862
321758076.4348049760 211416035.9314643145
321754489.8000213504 211421494.3981049955
321750903.0726375580 211426952.8038991392
321747316.2526546121 211432411.1488450468
321743729.3400735855 211437869.4329411685
321740142.3348954320 211443327.6561860144
321736555.2371212244 211448785.8185779452
321732968.0467519760 211454243.9201154411
321729380.7637887597 211459701.9607968628
321725793.3882325292 211465159.9406207204
321722205.9200844169 211470617.8595853746
321718618.3593454361 211476075.7176893055
321715030.7060165405 211481533.5149308741
321711442.9600988030 211486991.2513086200
321707855.1215933561 211492448.9268208742
321704267.1905010343 211497906.5414660871
321700679.1668230295 211503364.0952426791
321697091.0505602956 211508821.5881491601
321693502.8417139649 211514279.0201838315
321689914.5402849317 211519736.3913452625
321686326.1462743282 211525193.7016317248
321682737.6596831083 211530650.9510417879
321679149.0805124044 211536108.1395738423
321675560.4087631702 211541565.2672262490
321671971.6444364786 211547022.3339975476
321668382.7875333428 211552479.3398860693
321664793.8380547762 211557936.2848902941
321661204.7960019112 211563393.1690086424
321657615.6613756418 211568849.9922395349
321654026.4341771007 211574306.7545813918
321650437.1144072413 211579763.4560326636
321646847.7020671368 211585220.0965918005
321643258.1971578598 211590676.6762572527
321639668.5996804237 211596133.1950273216
321636078.9096358418 211601589.6529005468
321632489.1270251274 211607046.0498753190
321628899.2518493533 211612502.3859500885
321625309.2841095328 211617958.6611233056
321621719.2238066792 211623414.8753933311
321618129.0709418654 211628871.0287587047
321614538.8255161047 211634327.1212177277
321610948.4875304699 211639783.1527688801
321607358.0569859147 211645239.1234106123
321603767.5338835120 211650695.0331413150
321600176.9182243347 211656150.8819594681
321596586.2100093961 211661606.6698635221
321592995.4092396498 211667062.3968518078
321589404.5159162283 211672518.0629228354
321585813.5300401449 211677973.6680749655
321582222.4516124129 211683429.2123067379
321578631.2806340456 211688884.6956164837
321575040.0171061158 211694340.1180026531
321571448.6610296965 211699795.4794636667
321567857.2124056816 211705250.7799980044
321564265.6712352633 211710706.0196040869
321560674.0375193954 211716161.1982802749
321557082.3112590909 211721616.3160251379
321553490.4924554229 211727071.3728369474
321549898.5811094046 211732526.3687142134
321546306.5772220492 211737981.3036553264
321542714.4807944894 211743436.1776587963
321539122.2918276787 211748890.9907230139
321535530.0103226304 211754345.7428463399
321531937.6362804174 211759800.4340272844
321528345.1697021127 211765255.0642642677
321524752.6105886698 211770709.6335557103
321521159.9589411020 211776164.1419000328
321517567.2147606015 211781618.5892956555
321513974.3780480623 211787072.9757410288
321510381.4488044977 211792527.3012346029
321506788.4270310402 211797981.5657747686
321503195.3127287626 211803435.7693600059
321499602.1058985591 211808889.9119886458
321496008.8065415025 211814343.9936592281
321492415.4146586657 211819798.0143701136
321488821.9302510023 211825251.9741197824
321485228.3533197045 211830705.8729066551
321481634.6838656664 211836159.7107291222
321478040.9218899608 211841613.4875856340
321474447.0673936605 211847067.2034746408
321470853.1203777790 211852520.8583945632
321467259.0808432698 211857974.4523437917
321463664.9487913251 211863427.9853208363
321460070.7242228389 211868881.4573240876
321456476.4071389437 211874334.8683519363
321452881.9975405931 211879788.2184028924
321449287.4954288602 211885241.5074752867
321445692.9008047581 211890694.7355676293
321442098.2136693597 211896147.9026783407
321438503.4340236783 211901601.0088058412
321434908.5618687868 211907054.0539485216
321431313.5972056389 211912507.0381048918
321427718.5400353074 211917959.9612733126
321424123.3903588653 211923412.8234522641
321420528.1481772661 211928865.6246401072
321416932.8134916425 211934318.3648353815
321413337.3863029480 211939771.0440364182
321409741.8666123152 211945223.6622416973
321406146.2544206381 211950676.2194496393
321402550.5497290492 211956128.7156586349
321398954.7525385618 211961581.1508671939
321395358.8628502488 211967033.5250737071
321391762.8806650043 211972485.8382765949
321388166.8059840798 211977938.0904743075
321384570.6388083100 211983390.2816652954
321380974.3791388869 211988842.4118479192
321377378.0269767046 211994294.4810206592
321373781.5823228955 211999746.4891819358
321370185.0451784730 212005198.4363302290
321366588.4155444503 212010650.3224638700
321362991.6934219003 212016102.1475813389
321359394.8788118362 212021553.9116810858
321355797.9717152119 212027005.6147615612
321352200.9721332192 212032457.2568211257
321348603.8800668716 212037908.8378582597
321345006.6955170631 212043360.3578713536
321341409.4184849262 212048811.8168589175
321337812.0489714742 212054263.2148192823
321334214.5869777799 212059714.5517509580
321330617.0325049162 212065165.8276523352
321327019.3855537772 212070617.0425218344
321323421.6461254358 212076068.1963579655
321319823.8142210841 212081519.2891590595
321316225.8898414969 212086970.3209235966
321312627.8729879856 212092421.2916499674
321309029.7636613846 212097872.2013366818
321305431.5618628263 212103323.0499821305
321301833.2675933242 212108773.8375847042
321298234.8808538914 212114224.5641428828
321294636.4016456008 212119675.2296551168
321291037.8299694061 212125125.8341197968
321287439.1658264399 212130576.3775353432
321283840.4092177153 212136026.8599002063
321280241.5601442456 212141477.2812128365
321276642.6186071038 212146927.6414716244
321273043.5846073031 212152377.9406750500
321269444.4581457973 212157828.1788214743
321265845.2392237782 212163278.3559094369
321262245.9278421998 212168728.4719372690
321258646.5240020752 212174178.5269034207
321255047.0277044773 212179628.5208063722
321251447.4389504194 212185078.4536445439
321247847.7577409744 212190528.3254162967
321244247.9840770960 212195978.1361201406
321240648.1179599166 212201427.8857544661
321237048.1593903899 212206877.5743177533
321233448.1083696485 212212327.2018083930
321229847.9648987055 212217776.7682247758
321226247.7289785147 212223226.2735653818
321222647.4006101489 212228675.7178286910
321219046.9797946811 212234125.1010130346
321215446.4665331244 212239574.4231169522
321211845.8608264923 212245023.6841388047
321208245.1626758575 212250472.8840770125
321204644.3720822334 212255922.0229300559
321201043.4890466928 212261371.1006963253
321197442.5135702491 212266820.1173742712
321193841.4456539154 212272269.0729623139
321190240.2852988243 212277717.9674589336
321186639.0325058699 212283166.8008624911
321183037.6872761250 212288615.5731714666
321179436.2496106625 212294064.2843842804
321175834.7195105553 212299512.9344993234
321172233.0969767570 212304961.5235151350
321168631.3820103407 212310410.0514299870
321165029.5746123791 212315858.5182424784
321161427.6747838855 212321306.9239509106
321157825.6825258136 212326755.2685537934
321154223.5978393555 212332203.5520495474
321150621.4207254052 212337651.7744365931
321147019.1511850953 212343099.9357133508
321143416.7892194390 212348548.0358782411
321139814.3348294497 212353996.0749297440
321136211.7880161405 212359444.0528662801
321132609.1487806439 212364891.9696862102
321129006.4171238542 212370339.8253881037
321125403.5930469632 212375787.6199702322
321121800.6765509248 212381235.3534311354
321118197.6676367521 212386683.0257692039
321114594.5663055182 212392130.6369829476
321110991.3725582957 212397578.1870706379
321107388.0863960385 212403025.6760308743
321103784.7078198791 212408473.1038620174
321100181.2368307710 212413920.4705624580
321096577.6734297872 212419367.7761307061
321092974.0176180005 212424815.0205651224
321089370.2693963051 212430262.2038642168
321085766.4287658930 212435709.3260263503
321082162.4957278371 212441156.3870500326
321078558.4702829719 212446603.3869336247
321074954.3524324894 212452050.3256755471
321071350.1421774626 212457497.2032743096
321067745.8395187259 212462944.0197282732
321064141.4444575310 212468390.7750359178
321060536.9569948316 212473837.4691956639
321056932.3771316409 212479284.1022058725
321053327.7048690319 212484730.6740651131
321049722.9402080178 212490177.1847717166
321046118.0831496119 212495623.6343241632
321042513.1336949468 212501070.0227208436
321038908.0918449759 212506516.3499602377
321035302.9576007724 212511962.6160407662
321031697.7309633493 212517408.8209608197
321028092.4119337201 212522854.9647188783
321024487.0005129576 212528301.0473133922
321020881.4967021346 212533747.0687427223
321017275.9005023241 212539193.0290053487
321013670.2119143605 212544638.9280996621
321010064.4309395552 212550084.7660241723
321006458.5575786829 212555530.5427772403
321002852.5918329358 212560976.2583573163
320999246.5337033272 212566421.9127628803
320995640.3831909299 212571867.5059922934
320992034.1402966976 212577313.0380440652
320988427.8050217628 212582758.5089165270
320984821.3773670793 212588203.9186081886
320981214.8573337197 212593649.2671175301
320977608.2449226975 212599094.5544428527
320974001.5401350856 212604539.7805826664
320970394.7429718971 212609984.9455353916
320966787.8534342647 212615430.0492994487
320963180.8715230823 212620875.0918733180
320959573.7972393632 212626320.0732553601
320955966.6305843592 212631764.9934440553
320952359.3715589046 212637209.8524378240
320948752.0201641917 212642654.6502351165
320945144.5764011145 212648099.3868343234
320941537.0402708054 212653544.0622339249
320937929.4117742777 212658988.6764323711
320934321.6909125447 212664433.2294280231
320930713.8776866794 212669877.7212193906
320927105.9720976949 212675322.1518048048
320923497.9741466641 212680766.5211828053
320919889.8838346004 212686210.8293517530
320916281.7011625171 212691655.0763100982
320912673.4261315465 212697099.2620563209
320909065.0587426424 212702543.3865888119
320905456.5989968181 212707987.4499059916
320901848.0468951464 212713431.4520063400
320898239.4024387598 212718875.3928882480
320894630.6656285524 212724319.2725501657
320891021.8364655972 212729763.0909905136
320887412.9149510264 212735206.8482077122
320883803.9010857940 212740650.5442002118
320880194.7948709726 212746094.1789664626
320876585.5963075161 212751537.7525049150
320872976.3053966165 212756981.2648139596
320869366.9221391082 212762424.7158920467
320865757.4465362430 212767868.1057375968
320862147.8785889149 212773311.4343490899
320858538.2182983160 212778754.7017248869
320854928.4656652808 212784197.9078634977
320851318.6206910014 212789641.0527633131
320847708.6833764315 212795084.1364227235
320844098.6537226439 212800527.1588402092
320840488.5317306519 212805970.1200142205
320836878.3174015880 212811413.0199431777
320833268.0107364058 212816855.8586255312
320829657.6117361188 212822298.6360596418
320826047.1204018593 212827741.3522440493
320822436.5367345810 212833184.0071771145
320818825.8607354164 212838626.6008572578
320815215.0924052596 212844069.1332829595
320811604.2317453027 212849511.6044526696
320807993.2787564397 212854954.0143647492
320804382.2334399223 212860396.3630176783
320800771.0957965255 212865838.6504099369
320797159.8658275008 212871280.8765398264
320793548.5435338020 212876723.0414059162
320789937.1289164424 212882165.1450065374
320786325.6219764948 212887607.1873402297
320782714.0227149725 212893049.1684053242
320779102.3311329484 212898491.0882003307
320775490.5472315550 212903932.9467236102
320771878.6710115671 212909374.7439736724
320768266.7024742961 212914816.4799489081
320764654.6416206360 212920258.1546477377
320761042.4884516597 212925699.7680686414
320757430.2429683805 212931141.3202100396
320753817.9051719308 212936582.8110703230
320750205.4750632048 212942024.2406479716
320746592.9526433945 212947465.6089414060
320742980.3379134536 212952906.9159490466
320739367.6308743954 212958348.1616693735
320735754.8315273523 212963789.3461007476
320732141.9398732781 212969230.4692416787
320728528.9559132457 212974671.5310905576
320724915.8796482682 212980112.5316458344
320721302.7110794783 212985553.4709059000
320717689.4502078295 212990994.3488692343
320714076.0970343947 212996435.1655342579
320710462.6515601873 213001875.9208994210
320706849.1137862802 213007316.6149631143
320703235.4837136269 213012757.2477238178
320699621.7613433599 213018197.8191799521
320696007.9466764927 213023638.3293299973
320692394.0397141576 213029078.7781722844
320688780.0404571891 213034519.1657052934
320685165.9489067793 213039959.4919275045
320681551.7650639415 213045399.7568373084
320677937.4889296889 213050839.9604331255
320674323.1205050945 213056280.1027134359
320670708.6597911716 213061720.1836766303
320667094.1067889929 213067160.2033211589
320663479.4614995718 213072600.1616454720
320659864.7239239812 213078040.0586479604
320656249.8940631747 213083479.8943271637
320652634.9719182253 213088919.6686813533
320649019.9574903250 213094359.3817091286
320645404.8507802486 213099799.0334087908
320641789.6517893076 213105238.6237788796
320638174.3605183363 213110678.1528176963
320634558.9769684076 213116117.6205238700
320630943.5011407137 213121557.0268956721
320627327.9330360889 213126996.3719315827
320623712.2726557255 213132435.6556300521
320620096.5200005770 213137874.8779895008
320616480.6750717759 213143314.0390083790
320612864.7378702164 213148753.1386851072
320609248.7083970904 213154192.1770180762
320605632.5866533518 213159631.1540058553
320602016.3726400733 213165070.0696467459
320598400.0663583279 213170508.9239392281
320594783.6678090692 213175947.7168817818
320591167.1769933701 213181386.4484727681
320587550.5939123034 213186825.1187106371
320583933.9185668826 213192263.7275938392
320580317.1509581804 213197702.2751207948
320576700.2910872102 213203140.7612899840
320573083.3389550447 213208579.1860998273
320569466.2945626974 213214017.5495487154
320565849.1579111218 213219455.8516350687
320562231.9290015101 213224894.0923574269
320558614.6078348160 213230332.2717141509
320554997.1944121718 213235770.3897036314
320551379.6887344718 213241208.4463244081
320547762.0908029079 213246646.4415748715
320544144.4006183743 213252084.3754534423
320540526.6181820631 213257522.2479585111
320536908.7434949279 213262960.0590885878
320533290.7765579820 213268397.8088421226
320529672.7173722982 213273835.4972175062
320526054.5659389496 213279273.1242131591
320522436.3222589493 213284710.6898275912
320518817.9863333702 213290148.1940591335
320515199.5581631660 213295585.6369062662
320511581.0377495289 213301023.0183674395
320507962.4250933528 213306460.3384411037
320504343.7201957703 213311897.5971256196
320500724.9230577350 213317334.7944195271
320497106.0336803794 213322771.9303211868
320493487.0520647168 213328209.0048290193
