 Position.x[m] Position.z[m]
384934162.8699836135 7119708.9536675345
384934160.9748030901 7119811.4177523619
384934159.0795953870 7119913.8818366816
384934157.1843603253 7120016.3459204976
384934155.2890980244 7120118.8100038115
384934153.3938084245 7120221.2740866179
384934151.4984915853 7120323.7381689204
384934149.6031474471 7120426.2022507200
384934147.7077760696 7120528.6663320139
384934145.8123773336 7120631.1304128030
384934143.9169514179 7120733.5944930892
384934142.0214982033 7120836.0585728688
384934140.1260176897 7120938.5226521445
384934138.2305099368 7121040.9867309155
384934136.3349748254 7121143.4508091826
384934134.4394125342 7121245.9148869440
384934132.5438228846 7121348.3789642015
384934130.6482060552 7121450.8430409562
384934128.7525618672 7121553.3071172033
384934126.8568904400 7121655.7711929465
384934124.9611917138 7121758.2352681877
384934123.0654657483 7121860.6993429214
384934121.1697125435 7121963.1634171512
384934119.2739319801 7122065.6274908772
384934117.3781242371 7122168.0915640965
384934115.4822891355 7122270.5556368129
384934113.5864267945 7122373.0197090255
384934111.6905371547 7122475.4837807314
384934109.7946202755 7122577.9478519335
384934107.8986760974 7122680.4119226327
384934106.0027046800 7122782.8759928243
384934104.1067059636 7122885.3400625121
384934102.2106799483 7122987.8041316960
384934100.3146266937 7123090.2682003742
384934098.4185460806 7123192.7322685476
384934096.5224382877 7123295.1963362172
384934094.6263032556 7123397.6604033820
384934092.7301408648 7123500.1244700421
384934090.8339512348 7123602.5885361964
384934088.9377343059 7123705.0526018478
384934087.0414900780 7123807.5166669926
384934085.1452186108 7123909.9807316326
384934083.2489199042 7124012.4447957706
384934081.3525938988 7124114.9088594010
384934079.4562405944 7124217.3729225267
384934077.5598599911 7124319.8369851504
384934075.6634522080 7124422.3010472655
384934073.7670170665 7124524.7651088778
384934071.8705546856 7124627.2291699862
384934069.9740650058 7124729.6932305889
384934068.0775480866 7124832.1572906859
384934066.1810039282 7124934.6213502800
384934064.2844324112 7125037.0854093675
384934062.3878336549 7125139.5494679501
384934060.4912075996 7125242.0135260299
384934058.5945543051 7125344.4775836021
384934056.6978737116 7125446.9416406704
384934054.8011658788 7125549.4056972349
384934052.9044307470 7125651.8697532928
384934051.0076683164 7125754.3338088477
384934049.1108786464 7125856.7978638969
384934047.2140616775 7125959.2619184405
384934045.3172174692 7126061.7259724792
384934043.4203459620 7126164.1900260141
384934041.5234471560 7126266.6540790442
384934039.6265211105 7126369.1181315677
384934037.7295678258 7126471.5821835864
384934035.8325871825 7126574.0462351022
384934033.9355792999 7126676.5102861123
384934032.0385441780 7126778.9743366167
384934030.1414817572 7126881.4383866172
384934028.2443920374 7126983.9024361111
384934026.3472750783 7127086.3664851012
384934024.4501308203 7127188.8305335864
384934022.5529593229 7127291.2945815651
384934020.6557605267 7127393.7586290399
384934018.7585344315 7127496.2226760108
384934016.8612810969 7127598.6867224742
384934014.9640004635 7127701.1507684346
384934013.0666925907 7127803.6148138894
384934011.1693573594 7127906.0788588384
384934009.2719949484 7128008.5429032836
384934007.3746052384 7128111.0069472240
384934005.4771882296 7128213.4709906578
384934003.5797439814 7128315.9350335868
384934001.6822724342 7128418.3990760110
384933999.7847735882 7128520.8631179305
384933997.8872475028 7128623.3271593442
384933995.9896941781 7128725.7912002532
384933994.0921134949 7128828.2552406583
384933992.1945056319 7128930.7192805568
384933990.2968704104 7129033.1833199495
384933988.3992079496 7129135.6473588385
384933986.5015181899 7129238.1113972226
384933984.6038011909 7129340.5754351001
384933982.7060568929 7129443.0394724738
384933980.8082853556 7129545.5035093408
384933978.9104865193 7129647.9675457040
384933977.0126603842 7129750.4315815633
384933975.1148070097 7129852.8956169141
384933973.2169263363 7129955.3596517611
384933971.3190184236 7130057.8236861043
384933969.4210832119 7130160.2877199408
384933967.5231207013 7130262.7517532734
384933965.6251309514 7130365.2157861004
384933963.7271139026 7130467.6798184207
384933961.8290696144 7130570.1438502362
384933959.9309980869 7130672.6078815479
384933958.0328992009 7130775.0719123539
384933956.1347730756 7130877.5359426532
384933954.2366196513 7130979.9999724487
384933952.3384389877 7131082.4640017385
384933950.4402310252 7131184.9280305216
384933948.5419957638 7131287.3920588009
384933946.6437332630 7131389.8560865764
384933944.7454435229 7131492.3201138452
384933942.8471264243 7131594.7841406083
384933940.9487821460 7131697.2481668666
384933939.0504105687 7131799.7121926183
384933937.1520116329 7131902.1762178652
384933935.2535855174 7132004.6402426083
384933933.3551320434 7132107.1042668456
384933931.4566513896 7132209.5682905763
384933929.5581434369 7132312.0323138032
384933927.6596081853 7132414.4963365225
384933925.7610456347 7132516.9603587389
384933923.8624558449 7132619.4243804496
384933921.9638387561 7132721.8884016527
384933920.0651944280 7132824.3524223510
384933918.1665228009 7132926.8164425464
384933916.2678239346 7133029.2804622352
384933914.3690977097 7133131.7444814174
384933912.4703443050 7133234.2085000947
384933910.5715636015 7133336.6725182673
384933908.6727555990 7133439.1365359323
384933906.7739202976 7133541.6005530944
384933904.8750577569 7133644.0645697508
384933902.9761679769 7133746.5285859015
384933901.0772508383 7133848.9926015455
384933899.1783065200 7133951.4566166857
384933897.2793348432 7134053.9206313184
384933895.3803359270 7134156.3846454471
384933893.4813097715 7134258.8486590711
384933891.5822563171 7134361.3126721876
384933889.6831755638 7134463.7766848002
384933887.7840675712 7134566.2406969070
384933885.8849322796 7134668.7047085082
384933883.9857696891 7134771.1687196027
384933882.0865798593 7134873.6327301934
384933880.1873627901 7134976.0967402766
384933878.2881183624 7135078.5607498549
384933876.3888466954 7135181.0247589294
384933874.4895477891 7135283.4887674963
384933872.5902215838 7135385.9527755585
384933870.6908680797 7135488.4167831158
384933868.7914873362 7135590.8807901666
384933866.8920792937 7135693.3447967116
384933864.9926439524 7135795.8088027518
384933863.0931814313 7135898.2728082854
384933861.1936915517 7136000.7368133143
384933859.2941744328 7136103.2008178355
384933857.3946300149 7136205.6648218548
384933855.4950583577 7136308.1288253646
384933853.5954594016 7136410.5928283706
384933851.6958332062 7136513.0568308719
384933849.7961796522 7136615.5208328664
384933847.8964989185 7136717.9848343553
384933845.9967908263 7136820.4488353403
384933844.0970554948 7136922.9128358169
384933842.1972929239 7137025.3768357886
384933840.2975030541 7137127.8408352556
384933838.3976858854 7137230.3048342150
384933836.4978414774 7137332.7688326696
384933834.5979697704 7137435.2328306204
384933832.6980708241 7137537.6968280626
384933830.7981445789 7137640.1608250011
384933828.8981910348 7137742.6248214329
384933826.9982102513 7137845.0888173589
384933825.0982021689 7137947.5528127784
384933823.1981667876 7138050.0168076949
384933821.2981042266 7138152.4808021029
384933819.3980143070 7138254.9447960053
384933817.4978971481 7138357.4087894047
384933815.5977526903 7138459.8727822956
384933813.6975809932 7138562.3367746808
384933811.7973819971 7138664.8007665602
384933809.8971557617 7138767.2647579359
384933807.9969021678 7138869.7287488030
384933806.0966213942 7138972.1927391654
384933804.1963132620 7139074.6567290230
384933802.2959779501 7139177.1207183730
384933800.3956152797 7139279.5847072182
384933798.4952253699 7139382.0486955587
384933796.5948082209 7139484.5126833916
384933794.6943637133 7139586.9766707178
384933792.7938919663 7139689.4406575412
384933790.8933929801 7139791.9046438560
384933788.9928666949 7139894.3686296651
384933787.0923131108 7139996.8326149704
384933785.1917322874 7140099.2965997672
384933783.2911241651 7140201.7605840592
384933781.3904888034 7140304.2245678473
384933779.4898261428 7140406.6885511260
384933777.5891361833 7140509.1525339009
384933775.6884190440 7140611.6165161701
384933773.7876745462 7140714.0804979317
384933771.8869027495 7140816.5444791876
384933769.9861037731 7140919.0084599378
384933768.0852774382 7141021.4724401832
384933766.1844238639 7141123.9364199219
384933764.2835429907 7141226.4003991541
384933762.3826348186 7141328.8643778805
384933760.4816994667 7141431.3283561012
384933758.5807368159 7141533.7923338143
384933756.6797468066 7141636.2563110245
384933754.7787296176 7141738.7202877263
384933752.8776850700 7141841.1842639232
384933750.9766133428 7141943.6482396144
384933749.0755143166 7142046.1122147990
384933747.1743879914 7142148.5761894761
384933745.2732343674 7142251.0401636492
384933743.3720535040 7142353.5041373149
384933741.4708453417 7142455.9681104748
384933739.5696099401 7142558.4320831290
384933737.6683472395 7142660.8960552774
384933735.7670572400 7142763.3600269184
384933733.8657400012 7142865.8239980564
384933731.9643954635 7142968.2879686849
384933730.0630236864 7143070.7519388078
384933728.1616246700 7143173.2159084268
384933726.2601982951 7143275.6798775373
384933724.3587446809 7143378.1438461421
384933722.4572637677 7143480.6078142412
384933720.5557556152 7143583.0717818346
384933718.6542201638 7143685.5357489223
384933716.7526574135 7143787.9997155014
384933714.8510674834 7143890.4636815768
384933712.9494501948 7143992.9276471455
384933711.0478056669 7144095.3916122066
384933709.1461338401 7144197.8555767639
384933707.2444347739 7144300.3195408126
384933705.3427084088 7144402.7835043557
384933703.4409548044 7144505.2474673931
384933701.5391738415 7144607.7114299247
384933699.6373656392 7144710.1753919479
384933697.7355301976 7144812.6393534681
384933695.8336674571 7144915.1033144789
384933693.9317774773 7145017.5672749858
384933692.0298601985 7145120.0312349871
384933690.1279156208 7145222.4951944789
384933688.2259437442 7145324.9591534669
384933686.3239446878 7145427.4231119482
384933684.4219182730 7145529.8870699229
384933682.5198646188 7145632.3510273900
384933680.6177837253 7145734.8149843523
384933678.7156755328 7145837.2789408090
384933676.8135400414 7145939.7428967580
384933674.9113773108 7146042.2068522004
384933673.0091872215 7146144.6708071372
384933671.1069699526 7146247.1347615672
384933669.2047253847 7146349.5987154907
384933667.3024535179 7146452.0626689103
384933665.4001544118 7146554.5266218213
384933663.4978280067 7146656.9905742258
384933661.5954743028 7146759.4545261245
384933659.6930933595 7146861.9184775176
384933657.7906851768 7146964.3824284021
384933655.8882496357 7147066.8463787837
384933653.9857869148 7147169.3103286559
384933652.0832968354 7147271.7742780223
384933650.1807795167 7147374.2382268831
384933648.2782348990 7147476.7021752372
384933646.3756630421 7147579.1661230829
384933644.4730638862 7147681.6300704256
384933642.5704374909 7147784.0940172588
384933640.6677837968 7147886.5579635864
384933638.7651028037 7147989.0219094092
384933636.8623945713 7148091.4858547235
384933634.9596590400 7148193.9497995321
384933633.0568962693 7148296.4137438331
384933631.1541061997 7148398.8776876312
384933629.2512888908 7148501.3416309189
384933627.3484442234 7148603.8055737019
384933625.4455723763 7148706.2695159791
384933623.5426731706 7148808.7334577478
384933621.6397467852 7148911.1973990100
384933619.7367930412 7149013.6613397673
384933617.8338120580 7149116.1252800170
384933615.9308037758 7149218.5892197601
384933614.0277682543 7149321.0531589976
384933612.1247054338 7149423.5170977274
384933610.2216153145 7149525.9810359506
384933608.3184980154 7149628.4449736690
384933606.4153533578 7149730.9089108789
384933604.5121814609 7149833.3728475831
384933602.6089822650 7149935.8367837807
384933600.7057557702 7150038.3007194716
384933598.8025020957 7150140.7646546550
384933596.8992210627 7150243.2285893336
384933594.9959127903 7150345.6925235037
384933593.0925772190 7150448.1564571681
384933591.1892144084 7150550.6203903267
384933589.2858242989 7150653.0843229778
384933587.3824068904 7150755.5482551204
384933585.4789622426 7150858.0121867573
384933583.5754903555 7150960.4761178894
384933581.6719911695 7151062.9400485139
384933579.7684646249 7151165.4039786309
384933577.8649109006 7151267.8679082431
384933575.9613298774 7151370.3318373468
384933574.0577215552 7151472.7957659438
384933572.1540859938 7151575.2596940361
384933570.2504231930 7151677.7236216189
384933568.3467330337 7151780.1875486951
384933566.4430156350 7151882.6514752675
384933564.5392709374 7151985.1154013304
384933562.6354990005 7152087.5793268867
384933560.7316997647 7152190.0432519382
384933558.8278732896 7152292.5071764812
384933556.9240195155 7152394.9711005175
384933555.0201384425 7152497.4350240491
384933553.1162301898 7152599.8989470722
384933551.2122945786 7152702.3628695877
384933549.3083316684 7152804.8267915975
384933547.4043415189 7152907.2907131007
384933545.5003241301 7153009.7546340972
384933543.5962794423 7153112.2185545852
384933541.6922074556 7153214.6824745685
384933539.7881082296 7153317.1463940432
384933537.8839817047 7153419.6103130104
384933535.9798279405 7153522.0742314747
384933534.0756468177 7153624.5381494286
384933532.1714385152 7153727.0020668758
384933530.2672029138 7153829.4659838183
384933528.3629400134 7153931.9299002513
384933526.4586498737 7154034.3938161787
384933524.5543324351 7154136.8577316003
384933522.6499876976 7154239.3216465134
384933520.7456157207 7154341.7855609190
384933518.8412165046 7154444.2494748207
384933516.9367899299 7154546.7133882120
384933515.0323361158 7154649.1773010986
384933513.1278550625 7154751.6412134776
384933511.2233466506 7154854.1051253499
384933509.3188110590 7154956.5690367147
384933507.4142481685 7155059.0329475729
384933505.5096579790 7155161.4968579235
384933503.6050405502 7155263.9607677674
384933501.7003958225 7155366.4246771056
384933499.7957237363 7155468.8885859344
384933497.8910245299 7155571.3524942575
384933495.9862979650 7155673.8164020739
384933494.0815441012 7155776.2803093838
384933492.1767629981 7155878.7442161851
384933490.2719546556 7155981.2081224788
384933488.3671190143 7156083.6720282678
384933486.4622560740 7156186.1359335501
384933484.5573658943 7156288.5998383220
384933482.6524484158 7156391.0637425901
384933480.7475036383 7156493.5276463497
384933478.8425316215 7156595.9915496027
384933476.9375323057 7156698.4554523490
384933475.0325057507 7156800.9193545878
384933473.1274518967 7156903.3832563171
384933471.2223707438 7157005.8471575435
384933469.3172623515 7157108.3110582596
384933467.4121267200 7157210.7749584690
384933465.5069637895 7157313.2388581736
384933463.6017735600 7157415.7027573679
384933461.6965560317 7157518.1666560583
384933459.7913112640 7157620.6305542402
384933457.8860392570 7157723.0944519145
384933455.9807398915 7157825.5583490795
384933454.0754133463 7157928.0222457414
384933452.1700594425 7158030.4861418940
384933450.2646782994 7158132.9500375390
384933448.3592699170 7158235.4139326774
384933446.4538342357 7158337.8778273100
384933444.5483712554 7158440.3417214341
384933442.6428810358 7158542.8056150507
384933440.7373635173 7158645.2695081607
384933438.8318186998 7158747.7334007621
384933436.9262467027 7158850.1972928569
384933435.0206472874 7158952.6611844460
384933433.1150207520 7159055.1250755275
384933431.2093668580 7159157.5889660995
384933429.3036856651 7159260.0528561668
384933427.3979772329 7159362.5167457256
384933425.4922415614 7159464.9806347769
384933423.5864785910 7159567.4445233224
384933421.6806882620 7159669.9084113594
384933419.7748707533 7159772.3722988879
384933417.8690259457 7159874.8361859126
384933415.9631538391 7159977.3000724269
384933414.0572545528 7160079.7639584336
384933412.1513279080 7160182.2278439356
384933410.2453740239 7160284.6917289281
384933408.3393928409 7160387.1556134140
384933406.4333843589 7160489.6194973933
384933404.5273486376 7160592.0833808649
384933402.6212856174 7160694.5472638272
384933400.7151953578 7160797.0111462837
384933398.8090777993 7160899.4750282336
384933396.9029330015 7161001.9389096750
384933394.9967609048 7161104.4027906088
384933393.0905615091 7161206.8666710360
384933391.1843348145 7161309.3305509556
384933389.2780809402 7161411.7944303667
384933387.3717997670 7161514.2583092730
384933385.4654912949 7161616.7221876699
384933383.5591555238 7161719.1860655593
384933381.6527925134 7161821.6499429429
384933379.7464022040 7161924.1138198171
384933377.8399846554 7162026.5776961837
384933375.9335398078 7162129.0415720446
384933374.0270676613 7162231.5054473961
384933372.1205682755 7162333.9693222418
384933370.2140415907 7162436.4331965791
384933368.3074876666 7162538.8970704097
384933366.4009064436 7162641.3609437319
384933364.4942979813 7162743.8248165473
384933362.5876621604 7162846.2886888543
384933360.6809991598 7162948.7525606547
384933358.7743088603 7163051.2164319465
384933356.8675912619 7163153.6803027317
384933354.9608464241 7163256.1441730084
384933353.0540742278 7163358.6080427784
384933351.1472748518 7163461.0719120419
384933349.2404481769 7163563.5357807958
384933347.3335942030 7163665.9996490432
384933345.4267129302 7163768.4635167839
384933343.5198044181 7163870.9273840152
384933341.6128686666 7163973.3912507379
384933339.7059056163 7164075.8551169559
384933337.7989152670 7164178.3189826645
384933335.8918976784 7164280.7828478664
384933333.9848527908 7164383.2467125617
384933332.0777806044 7164485.7105767457
384933330.1706812382 7164588.1744404249
384933328.2635545135 7164690.6383035975
384933326.3564005494 7164793.1021662597
384933324.4492192864 7164895.5660284152
384933322.5420107245 7164998.0298900632
384933320.6347749233 7165100.4937512046
384933318.7275118828 7165202.9576118356
384933316.8202214837 7165305.4214719618
384933314.9129039049 7165407.8853315786
384933313.0055589676 7165510.3491906868
384933311.0981867909 7165612.8130492903
384933309.1907873750 7165715.2769073835
384933307.2833606005 7165817.7407649700
384933305.3759066463 7165920.2046220489
384933303.4684253335 7166022.6684786202
384933301.5609167814 7166125.1323346840
384933299.6533809900 7166227.5961902384
384933297.7458178997 7166330.0600452870
384933295.8382275105 7166432.5238998262
384933293.9306098819 7166534.9877538579
384933292.0229649544 7166637.4516073829
384933290.1152927876 7166739.9154603994
384933288.2075933218 7166842.3793129073
384933286.2998665571 7166944.8431649087
384933284.3921125531 7167047.3070164016
384933282.4843312502 7167149.7708673868
384933280.5765227079 7167252.2347178655
384933278.6686868668 7167354.6985678338
384933276.7608237267 7167457.1624172954
384933274.8529333472 7167559.6262662495
384933272.9450156689 7167662.0901146960
384933271.0370707512 7167764.5539626339
384933269.1290985346 7167867.0178100644
384933267.2210990191 7167969.4816569882
384933265.3130722642 7168071.9455034006
384933263.4050182104 7168174.4093493074
384933261.4969369173 7168276.8731947076
384933259.5888283253 7168379.3370395983
384933257.6806924939 7168481.8008839805
384933255.7725293636 7168584.2647278570
384933253.8643389344 7168686.7285712231
384933251.9561212659 7168789.1924140817
384933250.0478762984 7168891.6562564336
384933248.1396040320 7168994.1200982770
384933246.2313045263 7169096.5839396110
384933244.3229777813 7169199.0477804393
384933242.4146236777 7169301.5116207590
384933240.5062423944 7169403.9754605694
384933238.5978338122 7169506.4392998740
384933236.6893979311 7169608.9031386683
384933234.7809347510 7169711.3669769559
384933232.8724443316 7169813.8308147360
384933230.9639266133 7169916.2946520066
384933229.0553816557 7170018.7584887706
384933227.1468093991 7170121.2223250261
384933225.2382099032 7170223.6861607730
384933223.3295830488 7170326.1499960115
384933221.4209290147 7170428.6138307434
384933219.5122476816 7170531.0776649667
384933217.6035390496 7170633.5414986815
384933215.6948031187 7170736.0053318879
384933213.7860399485 7170838.4691645885
384933211.8772494793 7170940.9329967778
384933209.9684318304 7171043.3968284605
384933208.0595868230 7171145.8606596356
384933206.1507145166 7171248.3244903013
384933204.2418149710 7171350.7883204594
384933202.3328881860 7171453.2521501118
384933200.4239340425 7171555.7159792520
384933198.5149527192 7171658.1798078865
384933196.6059440970 7171760.6436360134
384933194.6969081163 7171863.1074636308
384933192.7878449559 7171965.5712907398
384933190.8787544966 7172068.0351173421
384933188.9696367979 7172170.4989434341
384933187.0604917407 7172272.9627690194
384933185.1513194442 7172375.4265940962
384933183.2421199083 7172477.8904186646
384933181.3328930736 7172580.3542427253
384933179.4236389399 7172682.8180662785
384933177.5143575668 7172785.2818893213
384933175.6050488949 7172887.7457118565
384933173.6957129836 7172990.2095338851
384933171.7863497734 7173092.6733554043
384933169.8769592643 7173195.1371764140
384933167.9675415158 7173297.6009969162
384933166.0580964684 7173400.0648169117
384933164.1486241817 7173502.5286363978
384933162.2391245961 7173604.9924553744
384933160.3295977712 7173707.4562738454
384933158.4200435877 7173809.9200918069
384933156.5104622245 7173912.3839092599
384933154.6008535624 7174014.8477262044
384933152.6912175417 7174117.3115426414
384933150.7815543413 7174219.7753585689
384933148.8718638420 7174322.2391739897
384933146.9621460438 7174424.7029889002
384933145.0524010062 7174527.1668033041
384933143.1426287293 7174629.6306171976
384933141.2328290939 7174732.0944305845
384933139.3230022192 7174834.5582434628
384933137.4131480455 7174937.0220558327
384933135.5032666326 7175039.4858676931
384933133.5933579803 7175141.9496790459
384933131.6834219694 7175244.4134898912
384933129.7734587193 7175346.8773002280
384933127.8634682298 7175449.3411100544
384933125.9534503818 7175551.8049193732
384933124.0434053540 7175654.2687281845
384933122.1333329678 7175756.7325364863
384933120.2232333422 7175859.1963442806
384933118.3131064773 7175961.6601515664
384933116.4029523134 7176064.1239583427
384933114.4927709103 7176166.5877646115
384933112.5825621486 7176269.0515703727
384933110.6723262072 7176371.5153756235
384933108.7620629072 7176473.9791803667
384933106.8517723680 7176576.4429846024
384933104.9414545894 7176678.9067883277
384933103.0311094522 7176781.3705915455
384933101.1207371354 7176883.8343942557
384933099.2103374600 7176986.2981964555
384933097.2999105453 7177088.7619981468
384933095.3894563317 7177191.2257993314
384933093.4789748788 7177293.6896000067
384933091.5684661269 7177396.1534001734
384933089.6579301357 7177498.6171998316
384933087.7473668456 7177601.0809989804
384933085.8367763162 7177703.5447976207
384933083.9261584878 7177806.0085957544
384933082.0155133605 7177908.4723933768
384933080.1048409939 7178010.9361904915
384933078.1941413283 7178113.3999870978
384933076.2834143639 7178215.8637831965
384933074.3726602197 7178318.3275787858
384933072.4618787169 7178420.7913738657
384933070.5510699749 7178523.2551684389
384933068.6402339339 7178625.7189625017
384933066.7293706536 7178728.1827560551
384933064.8184800744 7178830.6465491029
384933062.9075621963 7178933.1103416402
384933060.9966170788 7179035.5741336690
384933059.0856446624 7179138.0379251894
384933057.1746450067 7179240.5017162012
384933055.2636180520 7179342.9655067027
384933053.3525637984 7179445.4292966984
384933051.4414823055 7179547.8930861829
384933049.5303735137 7179650.3568751598
384933047.6192375422 7179752.8206636282
384933045.7080742121 7179855.2844515862
384933043.7968835831 7179957.7482390376
384933041.8856657147 7180060.2120259786
384933039.9744205475 7180162.6758124121
384933038.0631481409 7180265.1395983361
384933036.1518484354 7180367.6033837525
384933034.2405214906 7180470.0671686586
384933032.3291672468 7180572.5309530562
384933030.4177857637 7180674.9947369443
384933028.5063769221 7180777.4585203268
384933026.5949409008 7180879.9223031970
384933024.6834775209 7180982.3860855596
384933022.7719869018 7181084.8498674138
384933020.8604690433 7181187.3136487594
384933018.9489238858 7181289.7774295956
384933017.0373514295 7181392.2412099242
384933015.1257517338 7181494.7049897425
384933013.2141247392 7181597.1687690513
384933011.3024704456 7181699.6325478535
384933009.3907889724 7181802.0963261453
384933007.4790801406 7181904.5601039277
384933005.5673440099 7182007.0238812026
384933003.6555806994 7182109.4876579680
384933001.7437900901 7182211.9514342239
384932999.8319721818 7182314.4152099732
384932997.9201269746 7182416.8789852113
384932996.0082545280 7182519.3427599408
384932994.0963547826 7182621.8065341627
384932992.1844277978 7182724.2703078743
384932990.2724735141 7182826.7340810774
384932988.3604919314 7182929.1978537729
384932986.4484831095 7183031.6616259571
384932984.5364470482 7183134.1253976328
384932982.6243836284 7183236.5891688000
384932980.7122929692 7183339.0529394588
384932978.8001750708 7183441.5167096080
384932976.8880298734 7183543.9804792479
384932974.9758573771 7183646.4442483801
384932973.0636575818 7183748.9080170030
384932971.1514306068 7183851.3717851145
384932969.2391762733 7183953.8355527204
384932967.3268947601 7184056.2993198158
384932965.4145858884 7184158.7630864009
384932963.5022497177 7184261.2268524803
384932961.5898863673 7184363.6906180475
384932959.6774957180 7184466.1543831062
384932957.7650777698 7184568.6181476582
384932955.8526325226 7184671.0819116989
384932953.9401600361 7184773.5456752293
384932952.0276602507 7184876.0094382530
384932950.1151332259 7184978.4732007673
384932948.2025789022 7185080.9369627722
384932946.2899972796 7185183.4007242685
384932944.3773884773 7185285.8644852545
384932942.4647523165 7185388.3282457311
384932940.5520889163 7185490.7920056991
384932938.6393982172 7185593.2557651596
384932936.7266802192 7185695.7195241097
384932934.8139349818 7185798.1832825495
384932932.9011625051 7185900.6470404817
384932930.9883626699 7186003.1107979054
384932929.0755356550 7186105.5745548187
384932927.1626812816 7186208.0383112226
384932925.2497997284 7186310.5020671180
384932923.3368908167 7186412.9658225030
384932921.4239546657 7186515.4295773804
384932919.5109912157 7186617.8933317475
384932917.5980005264 7186720.3570856061
384932915.6849825382 7186822.8208389552
384932913.7719372511 7186925.2845917959
384932911.8588647842 7187027.7483441262
384932909.9457648993 7187130.2120959470
384932908.0326378942 7187232.6758472594
384932906.1194834709 7187335.1395980623
384932904.2063018680 7187437.6033483567
384932902.2930929661 7187540.0670981407
384932900.3798567653 7187642.5308474153
384932898.4665933251 7187744.9945961824
384932896.5533025861 7187847.4583444390
384932894.6399846077 7187949.9220921854
384932892.7266393304 7188052.3858394232
384932890.8132667542 7188154.8495861525
384932888.8998669982 7188257.3133323723
384932886.9864398241 7188359.7770780809
384932885.0729855299 7188462.2408232829
384932883.1595038176 7188564.7045679735
384932881.2459949255 7188667.1683121547
384932879.3324587345 7188769.6320558293
384932877.4188952446 7188872.0957989926
384932875.5053045154 7188974.5595416455
384932873.5916864872 7189077.0232837908
384932871.6780412197 7189179.4870254258
384932869.7643686533 7189281.9507665513
384932867.8506687880 7189384.4145071683
384932865.9369416833 7189486.8782472741
384932864.0231872797 7189589.3419868723
384932862.1094055772 7189691.8057259610
384932860.1955966353 7189794.2694645384
384932858.2817604542 7189896.7332026083
384932856.3678969741 7189999.1969401678
384932854.4540061951 7190101.6606772188
384932852.5400881767 7190204.1244137594
384932850.6261428595 7190306.5881497925
384932848.7121703029 7190409.0518853134
384932846.7981703877 7190511.5156203257
384932844.8841432929 7190613.9793548286
384932842.9700888395 7190716.4430888230
384932841.0560071468 7190818.9068223061
384932839.1418982148 7190921.3705552798
384932837.2277619839 7191023.8342877468
384932835.3135984540 7191126.2980197016
384932833.3994076848 7191228.7617511470
384932831.4851896167 7191331.2254820848
384932829.5709443092 7191433.6892125113
384932827.6566717029 7191536.1529424274
384932825.7423718572 7191638.6166718369
384932823.8280446529 7191741.0804007342
384932821.9136902094 7191843.5441291230
384932819.9993085861 7191946.0078570032
384932818.0848995447 7192048.4715843713
384932816.1704633236 7192150.9353112318
384932814.2559998035 7192253.3990375837
384932812.3415089846 7192355.8627634235
384932810.4269909263 7192458.3264887547
384932808.5124455690 7192560.7902135765
384932806.5978729725 7192663.2539378880
384932804.6832730174 7192765.7176616900
384932802.7686458230 7192868.1813849835
384932800.8539914489 7192970.6451077657
384932798.9393097162 7193073.1088300385
384932797.0246006846 7193175.5725518018
384932795.1098644137 7193278.0362730576
384932793.1951009035 7193380.4999938002
384932791.2803100944 7193482.9637140352
384932789.3654919863 7193585.4274337599
384932787.4506465793 7193687.8911529742
384932785.5357739925 7193790.3548716800
384932783.6208740473 7193892.8185898773
384932781.7059468627 7193995.2823075624
384932779.7909924388 7194097.7460247390
384932777.8760106564 7194200.2097414061
384932775.9610016346 7194302.6734575620
384932774.0459653735 7194405.1371732084
384932772.1309018135 7194507.6008883463
384932770.2158109546 7194610.0646029748
384932768.3006928563 7194712.5283170920
384932766.3855474591 7194814.9920307007
384932764.4703747630 7194917.4557437990
384932762.5551748872 7195019.9194563869
384932760.6399476528 7195122.3831684664
384932758.7246931791 7195224.8468800336
384932756.8094114065 7195327.3105910923
384932754.8941023350 7195429.7743016416
384932752.9787660837 7195532.2380116815
384932751.0634024739 7195634.7017212110
384932749.1480116248 7195737.1654302292
384932747.2325934768 7195839.6291387407
384932745.3171480894 7195942.0928467410
384932743.4016754627 7196044.5565542299
384932741.4861754775 7196147.0202612104
384932739.5706482530 7196249.4839676814
384932737.6550937295 7196351.9476736411
384932735.7395119071 7196454.4113790924
384932733.8239029050 7196556.8750840323
384932731.9082665443 7196659.3387884628
384932729.9926029444 7196761.8024923848
384932728.0769121051 7196864.2661957946
384932726.1611939669 7196966.7298986949
384932724.2454485297 7197069.1936010867
384932722.3296758533 7197171.6573029682
384932720.4138758779 7197274.1210043384
384932718.4980486035 7197376.5847052000
384932716.5821940899 7197479.0484055514
384932714.6663122773 7197581.5121053914
384932712.7504032254 7197683.9758047238
384932710.8344668746 7197786.4395035440
384932708.9185032845 7197888.9032018557
384932707.0025123954 7197991.3668996561
384932705.0864942074 7198093.8305969480
384932703.1704487801 7198196.2942937296
384932701.2543760538 7198298.7579899998
384932699.3382760882 7198401.2216857616
384932697.4221488237 7198503.6853810120
384932695.5059942603 7198606.1490757531
384932693.5898124576 7198708.6127699846
384932691.6736033559 7198811.0764637049
384932689.7573670149 7198913.5401569158
384932687.8411033750 7199016.0038496172
384932685.9248124361 7199118.4675418073
